SaleID,price
150203,460.38660385215985
150204,3756.8760954946183
150205,1026.759123407145
150206,12617.428975583094
150207,1387.3221919841085
150208,1256.7258876111787
150209,2303.357302027805
150210,6275.24829995158
150211,10056.030212109034
150212,10224.533109894408
150213,1174.200745144662
150214,4374.855746957422
150215,124.84846663200793
150216,24880.98424971997
150217,2792.6020741025022
150218,10167.848371614617
150219,11489.327910511589
150220,2169.602388109408
150221,8842.735766386206
150222,1053.9145586028003
150223,4602.326472075354
150224,672.2681029831286
150225,802.2889550890353
150226,5842.188736379635
150227,684.455505581971
150228,872.8548414067307
150229,748.2911986934014
150230,5425.068828255544
150231,683.5405294942764
150232,9457.793685628327
150233,1765.052197269271
150234,821.9877988000153
150235,3066.164509031505
150236,702.5496771756759
150237,1564.971072209283
150238,665.7238406493595
150239,1199.7034367810797
150240,7810.981684253027
150241,1810.698615075084
150242,7821.295972746215
150243,3667.53700030293
150244,284.60889793644617
150245,2420.4198457500174
150246,1961.4261027124803
150247,2958.12380057022
150248,1612.187982131092
150249,3954.410599229547
150250,793.3607975102802
150251,880.8923294824754
150252,15905.039633233206
150253,2111.6102031643045
150254,4249.936499510806
150255,10340.568260842638
150256,421.7147587848758
150257,6828.593862756672
150258,8615.810269231259
150259,1898.4292185408194
150260,9811.17715513098
150261,2401.2658527112853
150262,693.3302261016073
150263,4543.542312922404
150264,916.4557504637262
150265,1733.4738575626948
150266,433.4051870396072
150267,5711.93239389603
150268,1395.4141887849332
150269,12866.930567892377
150270,1150.329494006367
150271,3827.261617390782
150272,27673.77931105699
150273,24454.973835460907
150274,638.1789857770023
150275,109.97303780439861
150276,2138.7544259291844
150277,10830.631803293792
150278,30155.060649974665
150279,7792.4990887467075
150280,3265.6122387954592
150281,928.3041167705587
150282,719.2228974920731
150283,23100.241861701128
150284,4028.5696643624397
150285,7961.3433510717405
150286,17635.688291211318
150287,770.7542128995514
150288,1815.011133226195
150289,367.8551055200551
150290,5051.994837756404
150291,22090.86535462542
150292,9232.394304476818
150293,2918.883007702107
150294,14055.00172064111
150295,957.8089478034279
150296,9881.913993566932
150297,436.639840351002
150298,3574.4894684677265
150299,205.88615149469695
150300,4295.161522978712
150301,31153.26270984546
150302,683.6864025540143
150303,3599.0095460148204
150304,939.5634223686093
150305,2510.543608334514
150306,4969.0798758658475
150307,13359.03500742168
150308,1274.9202382391381
150309,1820.5051421910284
150310,1006.8732857126752
150311,12566.280703970177
150312,8398.023609345706
150313,6961.71350096751
150314,544.2680590742525
150315,2013.272039430336
150316,20140.470696124852
150317,17898.231717989893
150318,5925.542549217407
150319,17310.561638204814
150320,3549.1433374529715
150321,2568.461613504525
150322,4163.678761575609
150323,9682.39179235389
150324,962.9456352629547
150325,1225.7096304623733
150326,495.83471198904533
150327,408.0231004225194
150328,2058.5420098196787
150329,7674.911661317758
150330,9741.688658060952
150331,243.28501008715625
150332,62143.41666637323
150333,2731.273458276528
150334,209.57779158864923
150335,10425.796648055126
150336,800.7045437585765
150337,3701.7348119758717
150338,12589.02240224358
150339,3105.209047080574
150340,10445.884713801175
150341,5762.526286573178
150342,2546.512278592309
150343,2781.3945203900184
150344,3749.795092910576
150345,14809.63707020224
150346,3665.9407556005644
150347,7829.7716256286385
150348,2702.7713574133486
150349,1424.7666869672878
150350,1748.2118820764806
150351,22812.134525887577
150352,12306.704871481144
150353,758.8723569261927
150354,2238.320140126567
150355,12676.16424537259
150356,1883.999587219533
150357,773.4055951094783
150358,13582.110019779584
150359,5748.384650097798
150360,3872.149039336803
150361,1653.2441918069621
150362,2320.9377529310796
150363,22352.61857638661
150364,1026.247245788455
150365,11546.006498347611
150366,6132.504489852199
150367,28905.28150605716
150368,1826.4054234498017
150369,1397.6633489444448
150370,826.5836719882262
150371,11363.331895809799
150372,1910.9894202701357
150373,4608.9374257325335
150374,3871.144852869849
150375,2292.6517906149384
150376,828.1004899091049
150377,6824.414154999028
150378,11031.711498381115
150379,2968.2499423223326
150380,4549.643722982185
150381,5741.299913499368
150382,12790.249999008138
150383,3522.5875488452
150384,3410.4887471040392
150385,1570.154539073498
150386,5397.95633641458
150387,6509.663828173587
150388,6090.859442033639
150389,892.9628855438777
150390,163.00034335039726
150391,1231.6819387528612
150392,1313.2762048079394
150393,2145.4692648902483
150394,1793.764658950526
150395,2512.9977588121164
150396,2414.5654322431765
150397,6982.321928326681
150398,16986.562178899643
150399,765.4435144729268
150400,8565.789338274444
150401,7205.893370333108
150402,1138.507990094712
150403,1041.3263177128265
150404,6987.507609810042
150405,6968.028837969159
150406,4394.319773383915
150407,1811.563353619054
150408,9996.672005539303
150409,17143.64974749535
150410,10161.59517589131
150411,4207.032758551788
150412,2739.544777321187
150413,5335.159799969511
150414,13005.936296760363
150415,10137.685854147276
150416,16668.725731990806
150417,1834.85582478221
150418,2233.6837851967844
150419,1027.7127974012149
150420,9012.578759072734
150421,4601.451562852304
150422,20452.895070786017
150423,727.7716809540204
150424,7648.4199150074
150425,3643.3944543668945
150426,7818.646943403131
150427,452.63705004575905
150428,13575.398099031674
150429,6345.60914477223
150430,2887.0225759081804
150431,1523.5655034456304
150432,658.9628915187536
150433,10227.531837615677
150434,2920.3862110399814
150435,39581.07055543079
150436,619.0785639411401
150437,750.2259455795784
150438,1813.2837796542526
150439,1085.0626903365696
150440,1459.6421084134836
150441,416.696161063938
150442,3102.866280315451
150443,3310.5495895056465
150444,14646.414819648548
150445,18325.08766841965
150446,10953.245099914435
150447,151.72232939109927
150448,13873.678447804527
150449,23472.48586356596
150450,5903.325975793907
150451,1216.3879569066066
150452,4546.069982947558
150453,11109.838550988974
150454,7111.4998840381595
150455,7002.872263642066
150456,18194.983933487885
150457,1455.3022579403487
150458,10343.197029614808
150459,10638.015536410436
150460,3805.3738598008213
150461,1529.5185444141125
150462,8778.992546507534
150463,3817.9446697249505
150464,5654.778935770738
150465,11505.217212014362
150466,1752.9490566425852
150467,12592.12541473279
150468,5584.087275351811
150469,4711.081756577385
150470,1795.7937390538368
150471,4243.963042813846
150472,11064.334002670232
150473,3239.812346135215
150474,1220.276403743791
150475,721.259663389203
150476,832.2492202812448
150477,5096.560041550672
150478,727.5885321881067
150479,1290.739693769758
150480,5390.815131072253
150481,1444.0151367077663
150482,1206.318655098477
150483,2387.4873392841146
150484,1926.751299423365
150485,1368.6404252201628
150486,862.0325134559973
150487,1141.862615997492
150488,967.7674151353588
150489,1055.8482853479882
150490,9086.419439074341
150491,10688.561017932698
150492,4555.749104934976
150493,4488.35507345469
150494,15255.658229671748
150495,7842.07358115197
150496,2335.7555581738984
150497,3538.1876838012213
150498,63448.386731274746
150499,10220.937789228763
150500,3600.796192564193
150501,11602.665318730813
150502,8247.236269284724
150503,14671.231190212939
150504,2369.1915936892096
150505,4349.996120616024
150506,2382.098803613221
150507,1946.0184535629205
150508,1434.8761326724232
150509,9251.350165796648
150510,3419.0455583555363
150511,1854.4549379959335
150512,6810.090700609908
150513,1019.0939057938594
150514,744.0078162978236
150515,2095.502562873276
150516,857.0505436100091
150517,916.2119321646321
150518,1666.1165622381768
150519,5362.378787893559
150520,5527.5140947464915
150521,8725.474343935075
150522,16395.750229781166
150523,22759.39356696309
150524,2916.0905578199327
150525,14085.53732890417
150526,741.8366740375445
150527,1098.1567606512913
150528,8198.278231542534
150529,3056.368602647991
150530,7564.727886692463
150531,6524.034458314764
150532,7078.451593731459
150533,1367.2988352449233
150534,13881.631866954282
150535,12857.086984019805
150536,6546.5388533720115
150537,508.6626054237417
150538,2247.532489892532
150539,11223.206919356157
150540,14224.167049714746
150541,8486.429118428423
150542,1341.9177840260318
150543,10624.711798553637
150544,7163.556088062097
150545,841.4039002319953
150546,4755.100158375331
150547,2071.435416492108
150548,1925.0674159015266
150549,813.6628756882151
150550,3304.037480442881
150551,28628.401836694455
150552,6397.088881612104
150553,1743.4797503359343
150554,8675.811605524043
150555,4311.2732130015465
150556,21365.974414972636
150557,6634.844166057852
150558,2892.377212430023
150559,5714.601372077717
150560,2459.390009678849
150561,2764.7692762925126
150562,999.2208557885856
150563,8996.890224976843
150564,14052.845013637663
150565,1871.472002824743
150566,3440.5888621984723
150567,1289.3880840410825
150568,1066.5512534993932
150569,7192.714185778417
150570,1607.624037304207
150571,14344.144645092907
150572,2047.1889253240663
150573,10237.673345766296
150574,11049.459621289761
150575,1650.6527710962862
150576,1317.5050962260511
150577,500.127045312813
150578,13566.43814743701
150579,304.27138231977995
150580,4888.177444791526
150581,28464.623147369886
150582,4601.44584533678
150583,2426.510046972848
150584,13954.687357373448
150585,580.454726085135
150586,12946.983902516484
150587,4083.798260309118
150588,520.8417314811074
150589,5364.331888070344
150590,10763.680488639842
150591,12076.187566330354
150592,1670.0501814252498
150593,14252.19831975645
150594,1794.656600727496
150595,25032.047483846
150596,1737.3786100297243
150597,6913.0485458553985
150598,5078.280233052856
150599,653.9440878015064
150600,8353.816657583473
150601,1649.8071247768466
150602,18362.603391060013
150603,10272.205006195123
150604,2248.224064940535
150605,2039.79534325216
150606,5461.105705060258
150607,4974.20622706198
150608,1411.5791844931505
150609,1032.08591336538
150610,1516.2196269320402
150611,1810.9071664884777
150612,7975.071965839706
150613,954.0457102173294
150614,29829.914336569105
150615,710.2552792646395
150616,10060.624303646313
150617,613.8544603325049
150618,1788.9664945444167
150619,13537.837618533767
150620,3611.300343845034
150621,7473.802556340053
150622,10415.309817286989
150623,9473.524549876456
150624,392.7092904738646
150625,5119.472035792784
150626,2912.329535180299
150627,7065.594995077083
150628,605.9185297545307
150629,1064.0891062053831
150630,4830.773572966332
150631,15612.440260918667
150632,1682.1516691907375
150633,5741.192201640968
150634,7519.372258200636
150635,2163.1948450707405
150636,6007.424008206891
150637,589.6084803765531
150638,13903.865917342682
150639,6820.583157727982
150640,955.3056275228469
150641,20065.128893454064
150642,9922.097154230465
150643,5853.308968730278
150644,23212.838336012086
150645,16623.197255364263
150646,10968.33165188815
150647,2966.3964729097097
150648,4648.071370740766
150649,12445.94892981017
150650,4483.487581987749
150651,1354.896731353224
150652,27399.05481871892
150653,1242.3069982451652
150654,5898.528014725195
150655,5076.653338425689
150656,979.1669050279394
150657,13502.80817648277
150658,1266.7116729870295
150659,8387.143048221104
150660,1170.4109813257373
150661,348.03361766108054
150662,8181.824004837786
150663,2897.003531858379
150664,10910.156928181546
150665,1084.2096023935335
150666,1401.246308237252
150667,5793.781382999987
150668,3916.9093319805006
150669,4846.289350505134
150670,5785.799483903838
150671,3781.6198113368996
150672,2316.7280935422336
150673,4923.527384055085
150674,19856.58245179423
150675,4718.114681671896
150676,1375.3392609383227
150677,819.7987577708844
150678,1870.7458019492592
150679,4203.846536072652
150680,3124.184015295493
150681,26302.1658118087
150682,2441.139849066287
150683,6572.281681902559
150684,1840.3993394250194
150685,977.0517678503338
150686,20185.32946206831
150687,2917.158910698141
150688,1845.5542964000892
150689,1196.1008068491947
150690,856.1445848430684
150691,12877.346758856576
150692,926.5990756918986
150693,5194.198358896807
150694,4953.045028663797
150695,7256.312111242044
150696,1300.7375532554142
150697,2452.9625300124662
150698,36360.55453665269
150699,1127.8705194867796
150700,23615.257429433506
150701,751.6151586834363
150702,9565.448326364261
150703,13429.084011278868
150704,5731.227964318457
150705,1066.568813473319
150706,10905.17627091466
150707,4689.311986938541
150708,1221.1629493673913
150709,1728.327788042662
150710,10842.06751590841
150711,4545.368641029698
150712,6933.31565894581
150713,7164.749845847435
150714,2609.268581602394
150715,19148.85315667096
150716,279.6647311893437
150717,43550.21436831796
150718,10596.344078977134
150719,5027.498760803263
150720,5792.049712946615
150721,3187.388107977531
150722,2749.0580762197646
150723,3394.10467685348
150724,1517.1179922929127
150725,1006.1341071889094
150726,1540.7688617904278
150727,11111.706560759287
150728,31279.741101877175
150729,2914.572102073961
150730,5829.474609039682
150731,6399.74175654941
150732,13102.705597702312
150733,3575.7617147015317
150734,3115.121786081596
150735,5435.174613375855
150736,2507.261512555986
150737,25050.528375820097
150738,15036.195947763594
150739,1696.3060533778062
150740,317.96371701645273
150741,4693.40218742481
150742,335.1968177359572
150743,641.8911536872724
150744,1450.0920266448493
150745,967.7608305430986
150746,2533.247351739499
150747,1037.4560567534804
150748,10635.66263976401
150749,1251.331738214565
150750,1157.339329590533
150751,6262.456012532044
150752,75267.23986853653
150753,9794.633685739864
150754,1189.0634886163484
150755,1316.4933157349242
150756,11657.612153875005
150757,21699.090288840096
150758,60674.96957357053
150759,419.37401064072264
150760,1353.8530722393543
150761,3295.4369315429467
150762,660.3422687164942
150763,12396.912469565255
150764,10963.882775207956
150765,2573.111450365277
150766,2290.6309986289934
150767,2702.6319962714283
150768,3725.302601689094
150769,3246.451423620846
150770,836.6722907763805
150771,1154.6466618251775
150772,27.028298281032825
150773,1613.442777343495
150774,3312.550733644614
150775,2320.2891720106004
150776,2487.0961232537484
150777,14163.879256007509
150778,2767.1947804090532
150779,1684.5951485582382
150780,15169.430338979884
150781,4567.868558624268
150782,33005.14332252274
150783,768.7082958057251
150784,1975.1447680816486
150785,12047.734524631067
150786,7958.148507970849
150787,1100.2234949603082
150788,19631.606591007483
150789,2705.904665599903
150790,2702.7449242201474
150791,7733.730145450968
150792,809.9441884130107
150793,2320.0310830361414
150794,6020.53124106713
150795,3261.013382766737
150796,9610.142675555046
150797,4127.475022349071
150798,1812.5485291050907
150799,7335.3084109370875
150800,2056.918800790281
150801,7703.8169736816
150802,823.7912274595315
150803,15038.837323984955
150804,6792.151840239293
150805,3619.331878189873
150806,12888.04271589958
150807,5235.667471745378
150808,16685.023180229844
150809,1931.9200306284706
150810,256.25505185011764
150811,892.283786492354
150812,1352.197133440142
150813,820.1886781243144
150814,1784.8910279517827
150815,1770.960920348813
150816,1633.8133992751636
150817,23298.723290353155
150818,6957.126335554656
150819,844.8533075262972
150820,9734.840373379891
150821,6984.473646130633
150822,7380.0577809862425
150823,2212.495241026896
150824,1903.7310721186445
150825,2761.4734397491484
150826,2936.9412635384983
150827,12373.453739271265
150828,13687.847386510377
150829,6200.39132418794
150830,1467.5377286184932
150831,1417.8932990981348
150832,8914.981629556172
150833,4662.478580564224
150834,7248.307743559951
150835,4481.397684338777
150836,13617.026805230169
150837,709.9507070960832
150838,576.1528069461999
150839,6299.001375991498
150840,5969.692996801819
150841,1606.023623457384
150842,783.621553158973
150843,3281.482821810223
150844,2684.948104859992
150845,5246.599973100698
150846,7749.083167641838
150847,1423.592138136177
150848,5554.995115120218
150849,1385.0905157829925
150850,11255.231194052605
150851,15104.648816699864
150852,14448.598235653712
150853,2527.2042844183406
150854,2736.727655892317
150855,3054.850682651143
150856,1620.4553061170272
150857,1129.225000834288
150858,142.14646832455685
150859,11000.695834979519
150860,1375.2286752382747
150861,1202.3654167639615
150862,1275.8944045114335
150863,3103.687340613164
150864,3996.461967593237
150865,8476.238025844745
150866,289.4936569894926
150867,20855.751426542352
150868,5758.985527356052
150869,2698.6977747990877
150870,880.1568219354524
150871,3376.3137017397876
150872,1515.1524616836575
150873,4202.855159509239
150874,469.7301613286112
150875,2755.3602870174736
150876,1558.7191823426037
150877,778.8957138048866
150878,4614.05530613221
150879,10503.00508487967
150880,797.0811190434392
150881,196.5518926197974
150882,21219.380441718764
150883,1117.3455228612215
150884,20274.444151831714
150885,14423.833054551334
150886,336.6978998921751
150887,6998.06965424242
150888,1058.6522824818685
150889,1586.5207392441912
150890,6328.343932140404
150891,3885.9380029399176
150892,1196.2452610042124
150893,1406.763757361758
150894,7759.562512427547
150895,943.1436257536334
150896,2768.0549877517096
150897,17577.778935606562
150898,9691.402949502784
150899,1640.374435823766
150900,5843.485759236151
150901,2826.8319001310397
150902,557.6668585105589
150903,36130.48351303216
150904,1497.3595904185372
150905,2401.734208805339
150906,8875.401593914576
150907,940.749346959359
150908,3063.250733352531
150909,1082.2493328522546
150910,786.0093594632934
150911,6711.021177855167
150912,5864.607918471929
150913,5412.303743508088
150914,3569.429151667802
150915,4255.245123952451
150916,1909.0672467834852
150917,9353.35257525986
150918,3559.240359926327
150919,921.3358433084486
150920,2524.9995276505038
150921,1591.9161934552271
150922,2853.308757256604
150923,1460.3216788415705
150924,6487.345364829853
150925,346.35590720546827
150926,2413.65324678852
150927,3554.2348541017836
150928,22007.537837944536
150929,4134.557164199926
150930,13096.240227781986
150931,7780.483459672554
150932,396.23859859103464
150933,8281.865597074044
150934,1903.618779505345
150935,6231.084571325793
150936,2021.9036602512087
150937,586.9125751020155
150938,1372.4780809545825
150939,5429.083308467873
150940,6197.399330995763
150941,5740.284197742436
150942,4747.684032926045
150943,1791.1817232526337
150944,10237.673345766296
150945,3280.193487665516
150946,1440.982411290675
150947,4154.641622409763
150948,5243.010390538404
150949,81359.30428757577
150950,8079.11662573217
150951,6176.130860949468
150952,2774.5378267510155
150953,2242.532772001794
150954,6600.015187818484
150955,8486.450863362898
150956,3045.9819162672106
150957,9906.27123568325
150958,959.4195089918067
150959,2146.178818732628
150960,10994.976463299929
150961,1966.0165761640924
150962,7496.794018302675
150963,1887.7949544922762
150964,1369.916537650627
150965,1015.5331254876198
150966,15820.148941831812
150967,4039.798266284848
150968,2401.8559059936156
150969,915.9505105151761
150970,1182.2756713838921
150971,2185.867271220879
150972,5849.477630954198
150973,9160.594230887662
150974,7161.323242380924
150975,10830.044441892464
150976,391.4905541652785
150977,14460.707337260621
150978,188.56358875603564
150979,321.4366095157675
150980,2716.209264182986
150981,1527.4043631784598
150982,5974.675240403262
150983,1629.2027185368638
150984,3931.6367035368608
150985,32699.494873671443
150986,4788.761258961018
150987,2901.7316262997356
150988,2678.749600185196
150989,11539.438715627275
150990,3208.3841434391134
150991,5625.255846930038
150992,1120.1304029172707
150993,820.3926765267806
150994,1736.214163363867
150995,4882.93998342393
150996,953.586130471223
150997,5488.472850241737
150998,3190.0224738067973
150999,9534.188796801518
151000,981.6202667336534
151001,-20.478240734345754
151002,2589.305791950256
151003,163.2129928949409
151004,5616.215776846752
151005,835.5108900981812
151006,7842.461373295862
151007,1916.5577670001703
151008,14927.797149386899
151009,1061.3908438333697
151010,248.71358569849397
151011,4337.995613218076
151012,464.2376620422468
151013,11237.85096785944
151014,18030.240351840628
151015,1529.1681641339085
151016,2537.258385569794
151017,1706.3656116589245
151018,2670.706933224891
151019,4373.957455239665
151020,1668.3223456325609
151021,1068.9946992255386
151022,752.8303852126829
151023,4662.913027142651
151024,16723.571995126415
151025,2429.5832105244335
151026,5411.638547518479
151027,7252.36249311026
151028,2038.2605808610356
151029,4906.678506720395
151030,7071.161968077789
151031,658.3486515816443
151032,1091.695502191013
151033,13840.15503547246
151034,3163.9962300640027
151035,1808.3220954772278
151036,840.3954533083522
151037,677.8092819076383
151038,12078.147649533548
151039,670.299612269336
151040,16218.033973808233
151041,1510.2940982484695
151042,441.39445536272615
151043,175.45146027185018
151044,3417.851311649975
151045,296.7521145163472
151046,9482.16314361582
151047,1087.8125617494636
151048,5694.948147313695
151049,470.82386786479145
151050,2572.312783454686
151051,16863.89014838375
151052,2032.3125248377637
151053,3211.7570019266477
151054,3599.4736715404006
151055,641.005447221225
151056,453.68024848995293
151057,5921.62153515576
151058,1590.7064923049868
151059,14322.561653057535
151060,3667.19460490254
151061,1764.6683151376305
151062,3598.492687945413
151063,8058.341149427022
151064,8387.829071421396
151065,884.8920226904197
151066,16533.172701586613
151067,8290.152340116543
151068,7748.337060494916
151069,608.9194927659587
151070,3466.4150691988316
151071,11976.674227521757
151072,1897.2248547246477
151073,1852.259289269691
151074,1193.3998077563065
151075,312.1511286167356
151076,938.7404189905434
151077,1386.8735413998215
151078,7942.984119306471
151079,2379.1033490837317
151080,3689.4623785513213
151081,1076.5689770775407
151082,2152.1843479186855
151083,11933.80630918407
151084,734.2631614541692
151085,1578.873337815809
151086,4473.874876342402
151087,32411.828884996045
151088,918.1158979217374
151089,1640.7506169488017
151090,5363.081490225862
151091,119.41037755822842
151092,1266.6278442316798
151093,9799.582544875666
151094,16988.028237454575
151095,5530.1429011025775
151096,1912.2780044132232
151097,5896.507013330125
151098,904.3420089672102
151099,3263.5760515217007
151100,3164.210172868533
151101,1445.6910130008903
151102,22794.51721893309
151103,16158.114254788412
151104,1555.0179567505393
151105,860.5225072962876
151106,976.0555950990414
151107,18877.44131367885
151108,1495.4529741771526
151109,1627.9410826321628
151110,2330.817799349523
151111,192.4146399450117
151112,488.33346606625366
151113,5780.554003039826
151114,421.31750488196553
151115,6791.27362080487
151116,4625.6875641958195
151117,10591.170394366152
151118,1325.5438319698862
151119,24015.175228990534
151120,15826.158992590965
151121,4725.956061759975
151122,2514.3171802005263
151123,2900.7119596609673
151124,5858.747764643625
151125,2513.301006894376
151126,10816.588482857045
151127,6622.137202146392
151128,8155.581886064253
151129,239.04170680695358
151130,10319.617857489131
151131,5912.859086430274
151132,4396.340148789307
151133,2186.61707086391
151134,8875.538065242967
151135,12471.872627820252
151136,3273.2228063785888
151137,1655.3929599584244
151138,22528.411464133744
151139,7543.753041502612
151140,5686.101911334397
151141,2380.047268207844
151142,5421.586251697282
151143,1855.7404069351567
151144,1459.019753658446
151145,12256.863521954354
151146,6621.39508846659
151147,6168.39614158861
151148,763.9745436153806
151149,1353.1924429961086
151150,3331.284414897349
151151,2502.405109649045
151152,2300.275186159337
151153,421.6894910206649
151154,1745.120861450059
151155,1143.65652125089
151156,11119.115505447262
151157,10777.758742186597
151158,2480.6357178631215
151159,628.3948771244651
151160,439.02415548399864
151161,8313.23593919001
151162,779.3710965132854
151163,2787.3706417409358
151164,310.1838287487924
151165,1498.685353879918
151166,4913.494094212652
151167,7540.214010637885
151168,5432.661895545625
151169,15812.813022699844
151170,5017.831050059739
151171,10414.468576735908
151172,785.717518450263
151173,1613.4157665738353
151174,2412.8546625975396
151175,757.1527516928057
151176,6510.896390711239
151177,2022.5848962329105
151178,848.5575600415883
151179,4712.453578469447
151180,11228.493193666829
151181,6077.065458572588
151182,889.371396642758
151183,3642.542676366844
151184,8299.872961476718
151185,12761.885683166256
151186,1085.16082222992
151187,3146.0304701074456
151188,24846.56209019023
151189,13925.987219085058
151190,1818.1093425813701
151191,1543.7279003325852
151192,3569.478849623973
151193,1049.3883317002524
151194,2024.8229784596597
151195,1276.2926313018088
151196,4926.706814672785
151197,2715.4434401431154
151198,589.9800553449332
151199,6712.19076208464
151200,7339.20160945158
151201,1305.5948412959997
151202,854.7765127447385
151203,2073.8280460907367
151204,8088.3327704033345
151205,33314.83865317004
151206,11935.985416154817
151207,12022.970262170831
151208,9514.48914880852
151209,976.2286878261195
151210,902.5742566967962
151211,15025.192861314068
151212,9255.418329059086
151213,11541.73403393981
151214,9912.176128651561
151215,8616.80322476224
151216,8844.33007471807
151217,9043.896020441985
151218,297.5271374689201
151219,6751.76850135456
151220,954.7647858440455
151221,2665.242695989412
151222,1397.4445698712525
151223,23470.24324070999
151224,17404.206665557354
151225,1280.3354362823252
151226,1106.9410122981503
151227,9618.691122560824
151228,3978.77450492381
151229,362.8901742345029
151230,6818.087185549195
151231,2339.46619685967
151232,13137.35583430226
151233,4420.109618877505
151234,6506.295617348132
151235,6529.029664507235
151236,2402.84933194826
151237,8400.175966826486
151238,1685.3504289624225
151239,2078.393454662462
151240,13575.36879754827
151241,8673.907804940776
151242,17244.146566654083
